KEY,Formation,Std_Fm_Name,Location,Lat,Long,Age,Source_Uncertainty,Uncertainty,Known_Uncertainty,Mineralogy,TOC,d13C-org,d13C-carb,N,Internal_Isotope_Ref,Internal_Age_Ref,External_Ref,Strauss_Table,Summary?,Duplicate_Key,Countif_Duplicate,Duplicate,Circular_Citation,KT_Filtered,KT_Reason,Poor_Age_Constraints_(>50Ma),PMCID_Sample_Info,Flagged,Comments
6875,Miroyedikha Formation,Miroyedikha Fm,Russia,63.7,98.1,805,800 to 1200,395,X,"CAL, DOL",,,0.80,,Bartley et al. (2001),Bartley et al. (2001),PMCID 1.1a,,FALSE,"Miroyedikha FmRussiaCAL, DOL0.8",1,FALSE,FALSE,,,X,,,
6876,Miroyedikha Formation,Miroyedikha Fm,Russia,63.7,98.1,805,800 to 1200,395,X,"CAL, DOL",,,1.60,,Bartley et al. (2001),Bartley et al. (2001),PMCID 1.1a,,FALSE,"Miroyedikha FmRussiaCAL, DOL1.6",1,FALSE,FALSE,,,X,,,
6877,Miroyedikha Formation,Miroyedikha Fm,Russia,63.7,98.1,805,800 to 1200,395,X,"CAL, DOL",,,1.80,,Bartley et al. (2001),Bartley et al. (2001),PMCID 1.1a,,FALSE,"Miroyedikha FmRussiaCAL, DOL1.8",0,FALSE,FALSE,,,X,,,
6878,Miroyedikha Formation,Miroyedikha Fm,Russia,63.7,98.1,805,800 to 1200,395,X,"CAL, DOL",,,1.10,,Bartley et al. (2001),Bartley et al. (2001),PMCID 1.1a,,FALSE,"Miroyedikha FmRussiaCAL, DOL1.1",0,FALSE,FALSE,,,X,,,
6879,Miroyedikha Formation,Miroyedikha Fm,Russia,63.7,98.1,805,800 to 1200,395,X,"CAL, DOL",,,1.60,,Bartley et al. (2001),Bartley et al. (2001),PMCID 1.1a,,FALSE,"Miroyedikha FmRussiaCAL, DOL1.6",2,FALSE,FALSE,,,X,,,
6880,Miroyedikha Formation,Miroyedikha Fm,Russia,63.7,98.1,805,800 to 1200,395,X,"CAL, DOL",,,2.00,,Bartley et al. (2001),Bartley et al. (2001),PMCID 1.1a,,FALSE,"Miroyedikha FmRussiaCAL, DOL2",1,FALSE,FALSE,,,X,,,
6892,Miroyedikha Formation,Miroyedikha Fm,Russia,63.7,98.1,805,800 to 1200,395,X,"CAL, DOL",,-30.5,2.30,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Miroyedikha FmRussiaCAL, DOL-30.52.3",0,FALSE,FALSE,,,X,,,
6893,Miroyedikha Formation,Miroyedikha Fm,Russia,63.7,98.1,805,800 to 1200,395,X,"CAL, DOL",,,1.00,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Miroyedikha FmRussiaCAL, DOL1",1,FALSE,FALSE,,,X,,,
6894,Miroyedikha Formation,Miroyedikha Fm,Russia,63.7,98.1,805,800 to 1200,395,X,"CAL, DOL",,,2.70,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Miroyedikha FmRussiaCAL, DOL2.7",0,FALSE,FALSE,,,X,,,
6895,Miroyedikha Formation,Miroyedikha Fm,Russia,63.7,98.1,805,800 to 1200,395,X,"CAL, DOL",,,1.40,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Miroyedikha FmRussiaCAL, DOL1.4",0,FALSE,FALSE,,,X,,,
6896,Miroyedikha Formation,Miroyedikha Fm,Russia,63.7,98.1,805,800 to 1200,395,X,"CAL, DOL",,-30.8,-0.40,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Miroyedikha FmRussiaCAL, DOL-30.8-0.4",0,FALSE,FALSE,,,X,,,
6897,Miroyedikha Formation,Miroyedikha Fm,Russia,63.7,98.1,805,800 to 1200,395,X,"CAL, DOL",,,2.20,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Miroyedikha FmRussiaCAL, DOL2.2",0,FALSE,FALSE,,,X,,,
6898,"Reynolds Point Fm, Shaler Group","Reynolds Point Fm, Shaler Gp",Canada,59.6,-103.1,820,780 to 880,60,X,"CAL, DOL",,,4.90,,Asmerom et. al. (1991),,PMCID 1.1a,,FALSE,"Reynolds Point Fm, Shaler GpCanadaCAL, DOL4.9",0,FALSE,FALSE,,,X,cryptalgal-stomatolitic microspar (1st),,
6899,"Minto Inlet Fm, Shaler Group","Minto Inlet Fm, Shaler Gp",Canada,59.6,-103.1,820,780 to 880,60,X,"CAL, DOL",,,5.00,,Asmerom et. al. (1991),,PMCID 1.1a,,FALSE,"Minto Inlet Fm, Shaler GpCanadaCAL, DOL5",0,FALSE,FALSE,,,X,laminated microspar (1st),,
6900,"Wynniatt Fm, Shaler Group","Wynniatt Fm, Shaler Gp",Canada,59.6,-103.1,820,780 to 880,60,X,"CAL, DOL",,,4.90,,Asmerom et. al. (1991),,PMCID 1.1a,,FALSE,"Wynniatt Fm, Shaler GpCanadaCAL, DOL4.9",0,FALSE,FALSE,,,X,"microspar (1st); poorly laminated, synerisis",,
6901,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,0.60,,Bartley et al. (2001),Bartley et al. (2001),PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL0.6",0,FALSE,FALSE,,,X,,,
6902,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.60,,Bartley et al. (2001),Bartley et al. (2001),PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.6",0,FALSE,FALSE,,,X,,,
6903,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.40,,Bartley et al. (2001),Bartley et al. (2001),PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.4",0,FALSE,FALSE,,,X,,,
6904,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.30,,Bartley et al. (2001),Bartley et al. (2001),PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.3",0,FALSE,FALSE,,,X,,,
6905,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.30,,Bartley et al. (2001),Bartley et al. (2001),PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.3",1,FALSE,FALSE,,,X,,,
6910,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.50,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.5",0,FALSE,FALSE,,,X,,,
6911,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.70,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.7",0,FALSE,FALSE,,,X,,,
6912,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,2.70,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL2.7",0,FALSE,FALSE,,,X,,,
6913,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.90,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.9",0,FALSE,FALSE,,,X,,,
6914,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,2.10,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL2.1",0,FALSE,FALSE,,,X,,,
6915,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,3.30,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL3.3",0,FALSE,FALSE,,,X,,,
6916,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.80,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.8",0,FALSE,FALSE,,,X,,,
6917,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.50,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.5",1,FALSE,FALSE,,,X,,,
6918,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,0.20,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL0.2",0,FALSE,FALSE,,,X,,,
6919,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,-27,2.10,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-272.1",0,FALSE,FALSE,,,X,,,
6920,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,2.50,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL2.5",0,FALSE,FALSE,,,X,,,
6921,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.80,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.8",1,FALSE,FALSE,,,X,,,
6922,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,2.50,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL2.5",1,FALSE,FALSE,,,X,,,
6923,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,-28,-0.50,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-28-0.5",0,FALSE,FALSE,,,X,,,
6924,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,-29.8,2.20,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-29.82.2",0,FALSE,FALSE,,,X,,,
6925,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,0.20,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL0.2",1,FALSE,FALSE,,,X,,,
6926,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,-0.30,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-0.3",0,FALSE,FALSE,,,X,,,
6927,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.10,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.1",0,FALSE,FALSE,,,X,,,
6928,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,-2.70,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-2.7",0,FALSE,FALSE,,,X,,,
6929,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,-28.9,4.00,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-28.94",0,FALSE,FALSE,,,X,,,
6930,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.30,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.3",2,FALSE,FALSE,,,X,,,
6931,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,2.10,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL2.1",1,FALSE,FALSE,,,X,,,
6932,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,2.90,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL2.9",0,FALSE,FALSE,,,X,,,
6933,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,0.30,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL0.3",0,FALSE,FALSE,,,X,,,
6934,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,0.30,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL0.3",1,FALSE,FALSE,,,X,,,
6935,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.20,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.2",0,FALSE,FALSE,,,X,,,
6936,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,-30.8,-3.80,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-30.8-3.8",0,FALSE,FALSE,,,X,,,
6937,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,2.10,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL2.1",2,FALSE,FALSE,,,X,,,
6938,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.60,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.6",1,FALSE,FALSE,,,X,,,
6939,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,-30.4,-3.30,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-30.4-3.3",0,FALSE,FALSE,,,X,,,
6940,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,0.30,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL0.3",2,FALSE,FALSE,,,X,,,
6941,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,2.30,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL2.3",0,FALSE,FALSE,,,X,,,
6942,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,2.70,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL2.7",1,FALSE,FALSE,,,X,,,
6943,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.70,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.7",1,FALSE,FALSE,,,X,,,
6944,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.40,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.4",1,FALSE,FALSE,,,X,,,
6945,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,3.00,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL3",0,FALSE,FALSE,,,X,,,
6946,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.20,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1.2",1,FALSE,FALSE,,,X,,,
6947,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,-1.20,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-1.2",0,FALSE,FALSE,,,X,,,
6948,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,-0.80,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-0.8",0,FALSE,FALSE,,,X,,,
6949,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,-2.10,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-2.1",0,FALSE,FALSE,,,X,,,
6950,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,1.00,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL1",0,FALSE,FALSE,,,X,,,
6951,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,2.10,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL2.1",3,FALSE,FALSE,,,X,,,
6952,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,2.50,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL2.5",2,FALSE,FALSE,,,X,,,
6953,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,-0.90,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-0.9",0,FALSE,FALSE,,,X,,,
6954,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,-5.00,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-5",0,FALSE,FALSE,,,X,,,
6955,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,-28.6,-3.30,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-28.6-3.3",0,FALSE,FALSE,,,X,,,
6956,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,2.40,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL2.4",0,FALSE,FALSE,,,X,,,
6957,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,-0.80,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL-0.8",1,FALSE,FALSE,,,X,,,
6958,Shorikha Formation,Shorikha Fm,Russia,63.7,98.1,820,800 to 1200,380,X,"CAL, DOL",,,3.00,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Shorikha FmRussiaCAL, DOL3",1,FALSE,FALSE,,,X,,,
6989,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,2.40,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL2.4",0,FALSE,FALSE,,,X,,,
6990,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,3.00,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL3",0,FALSE,FALSE,,,X,,,
6991,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,2.00,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL2",0,FALSE,FALSE,,,X,,,
6992,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,1.80,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL1.8",0,FALSE,FALSE,,,X,,,
6993,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,1.10,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL1.1",0,FALSE,FALSE,,,X,,,
6994,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,1.80,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL1.8",1,FALSE,FALSE,,,X,,,
6995,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,2.30,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL2.3",0,FALSE,FALSE,,,X,,,
6996,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,-28.3,3.00,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL-28.33",0,FALSE,FALSE,,,X,,,
6997,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,2.20,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL2.2",0,FALSE,FALSE,,,X,,,
6998,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,2.70,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL2.7",0,FALSE,FALSE,,,X,,,
6999,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,2.40,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL2.4",1,FALSE,FALSE,,,X,,,
7000,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,2.50,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL2.5",0,FALSE,FALSE,,,X,,,
7001,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,3.00,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL3",1,FALSE,FALSE,,,X,,,
7002,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,2.60,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL2.6",0,FALSE,FALSE,,,X,,,
7003,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,2.60,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL2.6",1,FALSE,FALSE,,,X,,,
7004,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,2.00,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL2",1,FALSE,FALSE,,,X,,,
7005,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,1.80,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL1.8",2,FALSE,FALSE,,,X,,,
7006,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,1.40,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL1.4",0,FALSE,FALSE,,,X,,,
7007,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,1.40,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL1.4",1,FALSE,FALSE,,,X,,,
7008,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,3.50,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL3.5",0,FALSE,FALSE,,,X,,,
7009,Burovaya Formation,Burovaya Fm,Russia,63.7,98.1,850,800 to 1200,350,X,"CAL, DOL",,,2.30,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Burovaya FmRussiaCAL, DOL2.3",1,FALSE,FALSE,,,X,,,
7010,"Bhatapara dolomite, Chhattisgarh Syst.","Bhatapara Dolomite, Chhattisgarh System",India,22.2,78.4,850,800 to 900,50,X,"CAL, DOL",,,4.40,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,"Bhatapara Dolomite, Chhattisgarh SystemIndiaCAL, DOL4.4",0,FALSE,FALSE,,,X,,,
7011,"Belha Series, Chhattisgarh System","Belha Series, Chhattisgarh System",India,22.2,78.4,850,800 to 900,50,X,"CAL, DOL",,,2.50,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,"Belha Series, Chhattisgarh SystemIndiaCAL, DOL2.5",0,FALSE,FALSE,,,X,,,
7012,Unit I9,"Unit I9, Taoudenni Basin",Mauritania,20.5,-9.9,866,750 to 1000,134,X,"CAL, DOL",,,-0.26,,Shields et al. (unpubl.a),"(Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I9, Taoudenni BasinMauritaniaCAL, DOL-0.26",0,FALSE,FALSE,,,X,,,
7013,Unit I9,"Unit I9, Taoudenni Basin",Mauritania,20.5,-9.9,866,750 to 1000,134,X,"CAL, DOL",,,2.43,,Shields et al. (unpubl.a),"(Clauer, 1976)",PMCID 1.1a,,FALSE,"Unit I9, Taoudenni BasinMauritaniaCAL, DOL2.43",0,FALSE,FALSE,,,X,,,
7016,N rim Taoudenni syncline,Taoudenni Basin,Mauritania,20.5,-9.9,870,750 to 1000,130,X,"CAL, DOL",,,0.70,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,"Taoudenni BasinMauritaniaCAL, DOL0.7",0,FALSE,FALSE,,,X,,,
7017,N rim Taoudenni syncline,Taoudenni Basin,Mauritania,20.5,-9.9,870,750 to 1000,130,X,"CAL, DOL",,,-0.40,,Schidlowski et al. (1975),,PMCID 1.1a,,FALSE,"Taoudenni BasinMauritaniaCAL, DOL-0.4",0,FALSE,FALSE,,,X,,,
7037,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,2.40,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL2.4",0,FALSE,FALSE,,,X,,,
7038,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,1.20,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL1.2",0,FALSE,FALSE,,,X,,,
7039,Derevnya Formation,Derevnya Fm,Russia,63.7,98.1,875,800 to 1200,325,X,"CAL, DOL",,,1.80,,Knoll et al. (1995a),,PMCID 1.1a,,FALSE,"Derevnya FmRussiaCAL, DOL1.8",0,FALSE,FALSE,,,X,,,
